Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Shortname,Price,Venue Likes,Venue Rating
Staten Island,Arrochar,40.596312571276734,-74.06712363225574,4c0806a4009a0f473473e5bf,Via Ponte Pizzeria,40.59794090544453,-74.06694872946117,Pizza Place,Pizza,-99.0,-99.0,-99.0
Staten Island,Arrochar,40.596312571276734,-74.06712363225574,4bddbdea587b2d7fc5e25409,Basilio's Inn,40.59736924074418,-74.06367404509417,Italian Restaurant,Italian,-99.0,-99.0,-99.0
Staten Island,Arrochar,40.596312571276734,-74.06712363225574,4e8636af775bb844cfa6c7b8,Gateway National Recreation Area,40.59242795833687,-74.06537349410604,Outdoors & Recreation,Outdoors & Recreation,-99.0,-99.0,-99.0
Staten Island,Arrochar,40.596312571276734,-74.06712363225574,4c2546d5a852c928e5a2e46c,Italianissimo,40.59859631693858,-74.06561913541873,Italian Restaurant,Italian,-99.0,-99.0,-99.0
Staten Island,Arrochar,40.596312571276734,-74.06712363225574,4ba66cebf964a520355139e3,Chinar on the Island,40.592726,-74.067994,Middle Eastern Restaurant,Middle Eastern,-99.0,-99.0,-99.0
Staten Island,Arrochar,40.596312571276734,-74.06712363225574,4b8dbb7df964a520150b33e3,Seaside Turkish Restaurant,40.5953291760064,-74.06306753109422,Mediterranean Restaurant,Mediterranean,-99.0,-99.0,-99.0
Staten Island,Arrochar,40.596312571276734,-74.06712363225574,4ba90705f964a520da043ae3,Maggio's,40.59726575022512,-74.07016928698873,Deli / Bodega,Deli / Bodega,-99.0,-99.0,-99.0
Staten Island,Arrochar,40.596312571276734,-74.06712363225574,4def5c91c65bf3f03e93bed9,B Maggio's Bagels,40.59683069408057,-74.07031586424483,Bagel Shop,Bagels,-99.0,-99.0,-99.0
Staten Island,Arrochar,40.596312571276734,-74.06712363225574,4eca76b74fc60d5802237fdc,Key Food,40.59214684010477,-74.06818686708743,Supermarket,Supermarket,-99.0,-99.0,-99.0
Staten Island,Arrochar,40.596312571276734,-74.06712363225574,4e4ddaaabd4101d0d79cd2de,SUBWAY,40.5919144369175,-74.0677541959638,Sandwich Place,Sandwiches,-99.0,-99.0,-99.0
Staten Island,Arrochar,40.596312571276734,-74.06712363225574,4c96c79482b56dcbd0bde4aa,Staten Island Navy Lodge,40.598734145854,-74.06228828937985,Hotel,Hotel,-99.0,-99.0,-99.0
Staten Island,Arrochar,40.596312571276734,-74.06712363225574,4b4b6a9ef964a520c79a26e3,J&R Pizza,40.598125922243696,-74.06642330126856,Pizza Place,Pizza,-99.0,-99.0,-99.0
Staten Island,Arrochar,40.596312571276734,-74.06712363225574,4c292b27ce3fc928a3596e88,Rosa's lovely nail and spa,40.59546604380892,-74.06419747370123,Cosmetics Shop,Cosmetics,-99.0,-99.0,-99.0
Staten Island,Arrochar,40.596312571276734,-74.06712363225574,4ee8fe31754ab0f26061b313,Arrochar Superette Inc,40.59846074201438,-74.06523581404612,Deli / Bodega,Deli / Bodega,-99.0,-99.0,-99.0
Staten Island,Arrochar,40.596312571276734,-74.06712363225574,4d63fa2adbeb224b3bb7a545,Sausage Truck,40.59380448858945,-74.06383606108443,Food Truck,Food Truck,-99.0,-99.0,-99.0
Staten Island,Arrochar,40.596312571276734,-74.06712363225574,4ce008ea78ddf04d8e09a498,Staten Island Bocce Courts,40.593776983040925,-74.0638513589817,Athletics & Sports,Athletics & Sports,-99.0,-99.0,-99.0
Staten Island,Arrochar,40.596312571276734,-74.06712363225574,4dc53a75fa76d685cdda30ea,MTA Bus - Lily Pond Av & McClean Av (S51/S53/X4/X5/X7/X8),40.59881426873042,-74.06371026173872,Bus Stop,Bus Stop,-99.0,-99.0,-99.0
Staten Island,Arrochar,40.596312571276734,-74.06712363225574,4ce1a4bf69136dcb31a9eae6,Nates pharmacy,40.59275778333333,-74.06788722000002,Pharmacy,Pharmacy,-99.0,-99.0,-99.0
Staten Island,Arrochar,40.596312571276734,-74.06712363225574,4f7c9f93e4b06b6ab9b51813,MTA Bus - Lily Pond Av & Major Av (S51/S53),40.599184190542985,-74.06389916492441,Bus Stop,Bus Stop,-99.0,-99.0,-99.0
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,4b803abff964a520cd5e30e3,Nino's,40.59836394993996,-74.0799293299799,Italian Restaurant,Italian,-99.0,-99.0,-99.0
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,4bad3dcbf964a520173d3be3,Fuji Sushi,40.59876390268094,-74.07973271882625,Japanese Restaurant,Japanese,-99.0,-99.0,-99.0
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,4d13c6941356a0930b60c382,Buono Bakery,40.59865725699913,-74.07993922300867,Bakery,Bakery,-99.0,-99.0,-99.0
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,4ccddf5bc0378cfa73459048,Carvel Ice Cream,40.5986992497231,-74.07961729631474,Ice Cream Shop,Ice Cream,-99.0,-99.0,-99.0
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,4bec2884a9900f4702a31840,Fuel Health Cafe,40.59846402447207,-74.08091348645468,Vegetarian / Vegan Restaurant,Vegetarian / Vegan,-99.0,-99.0,-99.0
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,4bbd2842078095215a50da91,Walgreens,40.599025148752254,-74.0818190574646,Pharmacy,Pharmacy,-99.0,-99.0,-99.0
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,4cd16e66de0f6dcbf8e07063,Chase Bank,40.598906,-74.081214,Bank,Bank,-99.0,-99.0,-99.0
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,4cb0a8301168a093e89e2c23,Philly Pretzel Factory,40.59827115929346,-74.08256872129411,Restaurant,Restaurant,-99.0,-99.0,-99.0
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,4bdae9b8c79cc928153680e9,MTA Bus - Hylan Bl & Mallory Av (SIM1/1C/7/10/11),40.598716312850435,-74.07799374048018,Bus Stop,Bus Stop,-99.0,-99.0,-99.0
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,4c753aab3adda14370a906af,Delfini,40.598930216666666,-74.078715,Grocery Store,Grocery Store,-99.0,-99.0,-99.0
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,4bd394e4b221c9b69e2bdad0,MTA Bus - Hylan Bl & Benton Av (S78),40.59934120582473,-74.07775855268828,Bus Stop,Bus Stop,-99.0,-99.0,-99.0
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,4d9af89f674ca1430ad4c643,Fingerboard Ave Bridge,40.59872868188179,-74.07850426906884,Park,Park,-99.0,-99.0,-99.0
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,4b798513f964a52076fe2ee3,Met Food,40.59864091903534,-74.08245309148231,Grocery Store,Grocery Store,-99.0,-99.0,-99.0
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,4e4e4702b61cf637a4e41f16,MTA Bus - Steuben St & W Fingerboard Rd (X1/X2/X3/X9),40.60082645653478,-74.07640367746353,Bus Stop,Bus Stop,-99.0,-99.0,-99.0
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,4c092286a1b32d7f571897f0,Naomi Nail,40.598048355597264,-74.07264535380511,Cosmetics Shop,Cosmetics,-99.0,-99.0,-99.0
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,500d3465e4b0ba42c2e43052,Sunrise Bagels & Deli,40.59835,-74.072314,Bagel Shop,Bagels,-99.0,-99.0,-99.0
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,4e08d6828877394591eea17c,MTA Bus - Hylan Bl & Sand La (S53/S78),40.59865144004063,-74.07229721546173,Bus Stop,Bus Stop,-99.0,-99.0,-99.0
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,4c2e6d7ca0ced13a2fd80e6e,Prestige Skin & Nail Salon,40.5983978786193,-74.07221721411307,Nail Salon,Nail Salon,-99.0,-99.0,-99.0
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,4e42af4788771919396ba833,Shop And Save Superette,40.598239013155876,-74.08159647261598,Deli / Bodega,Deli / Bodega,-99.0,-99.0,-99.0
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,4ddcf91ac65bfd579e1e4a76,Hyland Blvd Deli & Bagel,40.59842614273959,-74.08176714281169,Bagel Shop,Bagels,-99.0,-99.0,-99.0
Staten Island,Grasmere,40.59826835959991,-74.0766743627905,4f1244e7e4b0958ec2290fce,Computer Hospital,40.5983794336382,-74.08215909715534,IT Services,IT Services,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4b6c648bf964a5205d362ce3,Royal Crown Bakery,40.59564749922971,-74.08576326774498,Bakery,Bakery,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4be73347d4f7c9b66c992720,Bocelli,40.59741708805682,-74.08432371429339,Italian Restaurant,Italian,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4b9bdbd8f964a5201e2e36e3,Cafe Luna,40.5967635465473,-74.08530628181195,Italian Restaurant,Italian,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4303cf80f964a5201c271fe3,Trattoria Romana,40.592354020268424,-74.0871806131993,Italian Restaurant,Italian,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4c601ab3832fa593e4e4eed3,South Shore Eyecare Associates,40.59297074744561,-74.08797846600766,Optical Shop,Optical,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4bae3fd7f964a5205e983be3,CVS pharmacy,40.59549709673302,-74.08644522963206,Pharmacy,Pharmacy,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4b5870f7f964a520df5728e3,Perkins Restaurant & Bakery,40.594421359823954,-74.08699974417686,American Restaurant,American,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4daa28bd93a04642f079c973,Cielo Ristorante,40.59348400846645,-74.0869490324879,Italian Restaurant,Italian,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4c7e976ed860b60c70615e9d,BP,40.593856,-74.086432,Gas Station,Gas Station,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4bb61d802ea195213326ab2f,Domino's Pizza,40.59653948833232,-74.08508867025375,Pizza Place,Pizza,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4e31c4312fb6ede816e3a16f,Redbox,40.59545,-74.086047,Video Store,Video Store,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4cb0a8301168a093e89e2c23,Philly Pretzel Factory,40.59827115929346,-74.08256872129411,Restaurant,Restaurant,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4c5594da479fc928f52b1595,Jimmy's Liquors,40.59471027683718,-74.08677339692527,Liquor Store,Liquor Store,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4cb6e700f6616dcb0c57e208,Dunkin',40.59659219533593,-74.08504474102887,Donut Shop,Donuts,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4eee415993add02fcd15e4cd,Mattress Firm,40.592527,-74.086906,Mattress Store,Mattress Store,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4d52a0e8c305b60c5d4a9c1e,Citibank,40.59188641430161,-74.08738595628778,Bank,Bank,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4f3a942c4fc608dcafd1197a,Emiliani Enterprises,40.5962476563816,-74.08519837568699,Cosmetics Shop,Cosmetics,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4c9ab64feaa5a143f9fdcee4,Jazzie's Superette,40.594607797441725,-74.08673173865066,Market,Market,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4b798513f964a52076fe2ee3,Met Food,40.59864091903534,-74.08245309148231,Grocery Store,Grocery Store,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4bfa944d4a67c9281e6d28cf,S&M Polish Deli,40.59816802333665,-74.08293261640863,Deli / Bodega,Deli / Bodega,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,528795cb11d299fbe202eaca,"Zen Sensational counseling , Inc.",40.59863668849999,-74.09228228278909,Spa,Spa,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4d828bf6d5fab60cd059ba9b,Old Town Park,40.595530642194944,-74.08185957388172,Playground,Playground,-99.0,-99.0,-99.0
Staten Island,Old Town,40.59632891379513,-74.08751118005578,4ba385c1f964a5201d4438e3,Honda of Staten Island,40.59509824210703,-74.08189961918126,Auto Garage,Auto Garage,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,4bb3eb3d9af3b71390c28b28,Lee's Tavern,40.58897772415113,-74.09551967256701,Pizza Place,Pizza,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,54e13989498ed2a42c122b0f,Mario's,40.589359051798056,-74.10137648845489,Italian Restaurant,Italian,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,4a552f7af964a520ceb31fe3,The Original Goodfella's Brick Oven Pizza,40.58686788831963,-74.09167454548084,Pizza Place,Pizza,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,4bba73677421a593ebd4c340,Jac Mao,40.58589520337693,-74.0929625430169,Chinese Restaurant,Chinese,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,4bb637d4f562ef3bfcce2f97,Ariemma's Garden Center,40.58494709930577,-74.0932142634645,Flower Shop,Flower Shop,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,5032692ae4b04de6f50c3ad3,InkStained Tattoo Studio,40.58455394748827,-74.09409635911616,Tattoo Parlor,Tattoo,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,4bf994938d30d13a61790218,Walgreens,40.5864176,-74.0926956,Pharmacy,Pharmacy,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,4bfea238e584c9286df76c25,Ariemma's Italian Deli,40.585438525854904,-74.0933284987808,Deli / Bodega,Deli / Bodega,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,4bffebfbca1920a1967eed81,Red Apple,40.58675657547483,-74.09170785757414,Sushi Restaurant,Sushi,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,53e3fedd498ed822e0283349,Michael's Meatballs & Martinis,40.58484616583649,-74.09374191168232,Italian Restaurant,Italian,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,4c5d35ea85a1e21e1ccd5811,7-Eleven,40.586183442351,-74.0919309854507,Convenience Store,Convenience Store,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,4c0e8e9698102d7f94dbe306,SUBWAY,40.58621060007202,-74.09222049201493,Sandwich Place,Sandwiches,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,4bd223b441b9ef3b0270fde5,MTA SIR - Dongan Hills,40.5890535300189,-74.09588402984284,Train Station,Train Station,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,525aa1ea498e7bd5182ee081,Dyker Park Bagels,40.58663875257769,-74.09178599457081,Bagel Shop,Bagels,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,4bc9f161511f95211696aec7,Chase Bank,40.5873412,-74.091078,Bank,Bank,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,4fc518b4e4b0500aa5aeb19a,Orange Leaf,40.58917595214339,-74.10162693600252,Ice Cream Shop,Ice Cream,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,4d9b416373df8cfa0064f2ec,Chase Bank,40.589697,-74.1014,Bank,Bank,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,4bc673d651b376b0dbac1b6f,Wendy's,40.588282481446306,-74.09104183316236,Fast Food Restaurant,Fast Food,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,4c22a4879085d13a1db786cc,Berry Homes,40.58692380484192,-74.10062202290399,Basketball Court,Basketball Court,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,4d937bacd176a1cd3bdb3af0,Casale Jewelers,40.58998,-74.10097,Jewelry Store,Jewelry,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,4bf019b951f2c9b6372ff192,Hillside Bagel & Donut,40.58939100069718,-74.10133005582183,Bagel Shop,Bagels,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,4cf6cd9d1cfea093608be139,Torino's Pizza & Pasta,40.588850848431655,-74.10181358899119,Pizza Place,Pizza,-99.0,-99.0,-99.0
Staten Island,Dongan Hills,40.588672948199275,-74.09639905312521,4be84756d837c9b6391fa506,Dongan Hills Pharmacy,40.591735814423465,-74.10057040254124,Pharmacy,Pharmacy,-99.0,-99.0,-99.0
Staten Island,Midland Beach,40.57352690574283,-74.09348266303591,4c826ebdd8086dcb1e3e7652,Midland Beach Board Walk,40.57258913247899,-74.08780253119807,Beach,Beach,-99.0,-99.0,-99.0
Staten Island,Midland Beach,40.57352690574283,-74.09348266303591,4c006f47efa2ef3bf74baa8c,Midland Beach,40.57263129162902,-74.08819198608397,Beach,Beach,-99.0,-99.0,-99.0
Staten Island,Midland Beach,40.57352690574283,-74.09348266303591,4c8bf80555fba0938c395bab,Liquors Midland Winery,40.57231658999197,-74.09299926258834,Liquor Store,Liquor Store,-99.0,-99.0,-99.0
Staten Island,Midland Beach,40.57352690574283,-74.09348266303591,4c62920ede1b2d7ffa7be270,MTA Bus - Midland Av & Freeborn St (S51/S81/X4/X5/X7/X8),40.5727372341559,-74.09410893917084,Bus Stop,Bus Stop,-99.0,-99.0,-99.0
Staten Island,Midland Beach,40.57352690574283,-74.09348266303591,4f2f445ce4b07ca3172b0128,Cafe Gourmand,40.571923094116755,-74.09501826303112,Restaurant,Restaurant,-99.0,-99.0,-99.0
Staten Island,Midland Beach,40.57352690574283,-74.09348266303591,4f3262cc19836c91c7d2b138,Laroccas Italian Ices and Pizzeria,40.574205,-74.09631,Dessert Shop,Desserts,-99.0,-99.0,-99.0
Staten Island,Midland Beach,40.57352690574283,-74.09348266303591,551014f0498e1d66133386de,AVARA INC,40.57177859999999,-74.09161139999999,Business Service,Business Services,-99.0,-99.0,-99.0
Staten Island,Midland Beach,40.57352690574283,-74.09348266303591,4c50785a375c0f47aab26492,Krypton Comics,40.57165437579331,-74.09176318768387,Bookstore,Bookstore,-99.0,-99.0,-99.0
Staten Island,Midland Beach,40.57352690574283,-74.09348266303591,4cf4fcb3899c6ea84b7203c2,MTA Bus - Midland Av & Kiswick St (S51/X4/X5/X7/X8),40.57414473219056,-74.09650457578611,Bus Stop,Bus Stop,-99.0,-99.0,-99.0
Staten Island,Midland Beach,40.57352690574283,-74.09348266303591,4cc61c46b2beb1f74faa264c,Everybody's Kitchen,40.5711441025945,-74.09188077290894,Chinese Restaurant,Chinese,-99.0,-99.0,-99.0
Staten Island,Midland Beach,40.57352690574283,-74.09348266303591,4eb758d1d3e3644ca70a885e,Cafe Sicilia,40.57387420034823,-74.0899592494882,Café,Café,-99.0,-99.0,-99.0
Staten Island,Midland Beach,40.57352690574283,-74.09348266303591,4e89fc77dab49a58c6791d99,M & B Smokers Delight,40.57112633439275,-74.09179473496607,Smoke Shop,Smoke Shop,-99.0,-99.0,-99.0
Staten Island,Midland Beach,40.57352690574283,-74.09348266303591,4ce3fad92407a1cdc50b51d0,Pet Foods Plus,40.571149765572734,-74.09169148938278,Pet Store,Pet Store,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4bc111a6abf49521fe7dc093,Ralph's Famous Italian Ices,40.573672676194874,-74.10696098032903,Dessert Shop,Desserts,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4ceda0093b03f04d196b35dc,Better Gourmet Health Kitchen,40.573943887949795,-74.10637975269493,Food & Drink Shop,Food & Drink,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4b637fddf964a520ac7e2ae3,Planet Wings,40.57675930281548,-74.10389574981552,Wings Joint,Wings,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4b0f2048f964a520735f23e3,White Castle,40.576360355647765,-74.10432885363875,Fast Food Restaurant,Fast Food,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4d8b8d921b8f88bf4e456677,European Wax Center,40.57306556113113,-74.10749485222351,Health & Beauty Service,Health & Beauty,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4b637736f964a520f17b2ae3,Nunzio's Pizzeria & Restaurant,40.57790081223008,-74.10245879477773,Pizza Place,Pizza,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4c337bd4a0ced13a47b5166e,Family Fruit,40.57533984277121,-74.10467531990632,Grocery Store,Grocery Store,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4caca39ed971b1f7c74932e1,Beach Bum Tanning,40.57291886814841,-74.10750283734232,Tanning Salon,Tanning Salon,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,5738dace498ed8ebd77275f4,Simple Asia,40.57429,-74.1064,Asian Restaurant,Asian,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4b9e8286f964a5203bea36e3,Party City,40.577247909423704,-74.10336687752074,Miscellaneous Shop,Shop,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4da08c63bb206ea8da50defd,French Tart (Chez Laurent),40.57942013159395,-74.10950911725793,French Restaurant,French,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4c61b3d2eb82d13a0aa003d6,Excelsior Grand Catering Hall,40.572858924163164,-74.10691813879004,Event Space,Event Space,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4b5c9f60f964a520773a29e3,Moe's Southwest Grill,40.57263702737227,-74.10782037547146,Mexican Restaurant,Mexican,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4cac93a98f029eb0df85548f,Duane Reade,40.57818693511867,-74.10247244659597,Pharmacy,Pharmacy,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4c291c52e19720a193fff858,7-Eleven,40.5799668,-74.108934,Convenience Store,Convenience Store,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4fa6a903e4b0bbcd4ad315fd,Sorry babushka,40.57600139439402,-74.10363318619866,Eastern European Restaurant,Eastern European,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,5ae10a70ca18ea002c234d69,Corner House BBQ,40.579599,-74.109308,BBQ Joint,BBQ,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4ba96e52f964a520bd263ae3,Grant City Tavern,40.578740627486134,-74.10915288731941,Bar,Bar,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4bf2ab89a32e20a13776d557,Tony's Bagels,40.575988773207634,-74.10398483276367,Bagel Shop,Bagels,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,59b2ea0e66fc6523c3a607b6,Violette's Cellar,40.57567287592525,-74.1049391349182,American Restaurant,American,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4c069b5e2e80a5938e5f74f9,Original Pizza,40.576340267502694,-74.10386834168204,Pizza Place,Pizza,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4cdd5f3d930af04d2cb69597,Jenny's Nail & Spa Center,40.576083,-74.103698,Cosmetics Shop,Cosmetics,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4c40c419a5c5ef3ba913b06f,The Cabinet Factory Staten Island New York,40.5743493,-74.1056016,Furniture / Home Store,Furniture / Home,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4c4b6e9e9c8d2d7f6975f06a,Papa John's Pizza,40.57751259569617,-74.10335207448827,Pizza Place,Pizza,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4bc7431192b376b05d574f3a,McDonald's,40.57758382637178,-74.10215004349084,Fast Food Restaurant,Fast Food,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4d9e23877509b1f7e3b251a0,Johns Pizzeria,40.57918747368457,-74.10835918137087,Pizza Place,Pizza,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,5081ddb3e4b0974e50b33e54,On The Run,40.578244,-74.101847,Convenience Store,Convenience Store,-99.0,-99.0,-99.0
Staten Island,Grant City,40.57621558711788,-74.10585598545434,4c852b5674d7b60c710d99d8,Lincoln Superette,40.57939613333333,-74.10883715,Deli / Bodega,Deli / Bodega,-99.0,-99.0,-99.0
Staten Island,New Dorp Beach,40.56425549307335,-74.10432707469124,4e283f8bb0fba988bb69a49a,Harvest Cafe,40.56597912088632,-74.1010866055309,Diner,Diner,-99.0,-99.0,-99.0
Staten Island,New Dorp Beach,40.56425549307335,-74.10432707469124,4c8c336bf0ce236a624416ef,Griff's Place,40.565722139951,-74.10065152022653,Sports Bar,Sports Bar,-99.0,-99.0,-99.0
Staten Island,New Dorp Beach,40.56425549307335,-74.10432707469124,4e19dbb7fa761946459e99fb,Cedar Grove Beach,40.56104285514093,-74.10059334492644,Beach,Beach,-99.0,-99.0,-99.0
Staten Island,New Dorp Beach,40.56425549307335,-74.10432707469124,4e17b9e4d1648b83482be943,The North Pole,40.56554413706941,-74.10525967917981,Skating Rink,Skating Rink,-99.0,-99.0,-99.0
Staten Island,New Dorp Beach,40.56425549307335,-74.10432707469124,4d93fbaf8deb8cfa1ec436c0,DiSara,40.56268355251552,-74.10115374000698,Italian Restaurant,Italian,-99.0,-99.0,-99.0
Staten Island,New Dorp Beach,40.56425549307335,-74.10432707469124,514c7289e4b0277ff9efc889,Kings Deli,40.566445,-74.101767,Deli / Bodega,Deli / Bodega,-99.0,-99.0,-99.0
Staten Island,New Dorp Beach,40.56425549307335,-74.10432707469124,4d7aabd213d5b60c2c44829d,Nino's Salumeria,40.56130672259672,-74.1042239420979,Deli / Bodega,Deli / Bodega,-99.0,-99.0,-99.0
Staten Island,New Dorp Beach,40.56425549307335,-74.10432707469124,4f32373219836c91c7c18896,Nino's Catering Meats and Deli,40.561193,-74.103943,Food,Food,-99.0,-99.0,-99.0
Staten Island,New Dorp Beach,40.56425549307335,-74.10432707469124,50a7c204e4b041e7e10b2cd9,Ariana's Catering Hall,40.56112433582989,-74.1047057222328,Restaurant,Restaurant,-99.0,-99.0,-99.0
